"region","win_end","med","Q1","Q3","age"
"CAM",4250,-0.0303907658943242,-0.0398481799842425,0.0758159882915106,4200
"CAM",4300,0.0162854106204507,-0.109998924807198,0.0462452705225442,4250
"CAM",4350,-0.0216694009442057,-0.0257527058181298,-0.00106139060723182,4300
"CAM",4400,0.000552161571714588,-0.0300911993199233,0.045592421897418,4350
"CAM",4450,-0.0147454460344239,-0.0435937254067666,0.00936507862104814,4400
"CAM",4500,-0.0563882520415249,-0.0730504717428093,-0.00565465542462151,4450
"CAM",4550,0.14232188008193,0.0976627037010956,0.233004183687417,4500
"CAM",4600,0.0199610121505912,0.00343395703669774,0.0466495191901053,4550
"CAM",4650,0.117129001859477,0.0132922707905009,0.150635562469661,4600
"CAM",4700,0.140159990695421,0.00596027430717171,0.267873869029572,4650
"CAM",4750,0.0452044253054757,-0.00682252406015164,0.198479595994404,4700
"CAM",4800,-0.0102856554824756,-0.0185173847071533,0.104062518150639,4750
"CAM",4850,0.0290933133037981,-0.0586023790348225,0.213194702961161,4800
"CAM",4900,0.0152853846526819,-0.0732263225580951,0.237199715873155,4850
"CAM",4950,0.0723904808866348,-0.0212206580164522,0.122280114630593,4900
"CAM",5000,0.00572138721106416,-0.018276878255106,0.0706568018783883,4950
"CAM",5050,0.0328218490869385,-0.0459164727082424,0.209180927978472,5000
"CAM",5100,0.0856276455902154,-0.0111957697961865,0.240354049077096,5050
"CAM",5150,0.0865148548961274,0.00201045388461735,0.261602250666608,5100
"CAM",5200,0.0498676023254893,-0.00376325333265098,0.138245145600879,5150
"CAM",5250,0.0424709457269517,-0.0461096661362917,0.137811605468074,5200
"CAM",5300,-0.0296651894655401,-0.0548937954859395,0.0447354520976673,5250
"CAM",5350,0.0259580734926297,-0.012775663904549,0.203935938577404,5300
"CAM",5400,0.0183644623629666,-0.0267172158379089,0.111566871714271,5350
"CAM",5450,0.0420648569152233,0.00370083836225599,0.123190856803812,5400
"CAM",5500,0.0326848534132352,-0.00879893816952178,0.0831718286565815,5450
"CAM",5550,-0.0023302984640633,-0.0275703504507683,0.0621369471428565,5500
"CAM",5600,0.00623132142327054,-0.051575176122977,0.0927533437796144,5550
"CAM",5650,0.00733113919646422,-0.0368701323493632,0.147727001224594,5600
"CAM",5700,-0.0305273618291678,-0.067887417567357,0.0329218708851254,5650
"CAM",5750,0.0186241099908796,-0.0107633793679137,0.0383785116131771,5700
"CAM",5800,0.108917673163515,0.0671344633472879,0.135081158231939,5750
"CAM",5850,0.00719009772398457,-0.00764211288547278,0.0745545528183457,5800
"CAM",5900,0.0325815672216,-0.0209410828980836,0.112637665158059,5850
"CAM",5950,0.0613494520919298,0.0191459379245542,0.179888646487032,5900
"CAM",6000,0.0178260382610667,-0.0162880873358871,0.0448153657981673,5950
"CAM",6050,0.057192506431172,-0.0208088310269257,0.254816091721196,6000
"CAM",6100,-0.0260758904126359,-0.0845019769448579,0.157472625284184,6050
"CAM",6150,-0.00575509110575821,-0.0326541534157113,0.140192391298454,6100
"CAM",6200,-0.0156724555038878,-0.0962162028650482,0.151134071759863,6150
"CAM",6250,0.0349022887558341,-0.0735035469844617,0.123104717263174,6200
"CAM",6300,0.0652702600373297,-0.022959938821197,0.147573410734603,6250
"CAM",6350,-0.0177512313326443,-0.0550439780807822,0.0706708127122022,6300
"CAM",6400,-0.00255054484351742,-0.0730805138223911,0.0686980635225863,6350
"CAM",6450,0.106274013471468,0.021252536868444,0.107505529336109,6400
"CAM",6500,0.0530830102397372,0.0321974919835822,0.297624588130038,6450
"CAM",6550,0.1001824245947,-0.0120370048678431,0.146863560376413,6500
"CAM",6600,0.133533866822081,0.0101447222630653,0.185984347523199,6550
"CAM",6650,0.10199770525228,-0.0396356612718781,0.137183380085089,6600
"CAM",6700,0.0571321189364987,-0.115208229695714,0.127492250288144,6650
"CAM",6750,0.12089375750527,0.068000300797997,0.204569218970751,6700
"CAM",6800,0.134969347557511,0.0561408487130677,0.172249078039634,6750
"CAM",6850,0.0847181800210255,0.073054612709997,0.105588125655916,6800
"CAM",6900,0.20032943260857,0.0530642942316334,0.296311576479616,6850
"CAM",6950,0.0389209710693166,-0.0775358438616954,0.126791568010978,6900
"CAM",7000,0.181586372581154,-0.00376646302802447,0.234723696194517,6950
"CAM",7050,0.204371417054754,0.146405835526933,0.28758368234722,7000
"CAM",7100,0.0483649489637041,-0.0508704510292283,0.199712054766082,7050
"CAM",7150,0.00338299927859036,-0.0561391946933223,0.161559846827807,7100
"CAM",7200,-0.0353038858402742,-0.0637265066734662,0.0284800316932674,7150
"CAM",7250,-0.0190761375798352,-0.0694999999689256,0.101036166962996,7200
"CAM",7300,0.00388518044731778,-0.0946845711965741,0.0712886869375357,7250
"CAM",7350,0.0242575206943786,-0.0545856557019962,0.147196645432952,7300
"CAM",7400,0.0432998368672906,-0.0126000631942657,0.10111930109817,7350
"CAM",7450,0.0365938807418653,-0.0106852979694809,0.0551431327311706,7400
"CAM",7500,0.107234661433117,0.0405601295049041,0.198951716163434,7450
"CAM",7550,0.0326397571344336,0.00962971611351288,0.10743987233771,7500
"CAM",7600,0.0604213107280184,0.0566060530727542,0.177836208406833,7550
"CAM",7650,0.00595366997180839,-0.0352983669744641,0.180342095330488,7600
"CAM",7700,0.0569265878727477,-0.00535585220698832,0.102115031773602,7650
"CAM",7750,0.0493558029671068,-0.00880078123848296,0.129541839411683,7700
"CAM",7800,0.00635402683264713,-0.0419252005967131,0.0605138289921476,7750
"CAM",7850,0.0258437761588406,-0.0175533979786643,0.0717653302106026,7800
"CAM",7900,-0.00569969629233706,-0.0396567431685216,0.0131093397451217,7850
"CAM",7950,0.0160909371837362,-0.0274436867012141,0.0608238706393146,7900
"CAM",8000,-0.007781206637508,-0.0542933950945661,0.00128585066425656,7950
"CAM",8050,-0.0026692146682866,-0.0210314994267261,0.0529865823487494,8000
"CAM",8100,0.0508672976773241,0.00275251244870434,0.119591590704623,8050
"CAM",8150,0.0293575409796844,-0.024752589875396,0.0631053865345653,8100
"CAM",8200,-0.0198805819367563,-0.0258948477390152,0.0331602607619272,8150
"CAM",8250,0.0564205335642503,0.0203182608675536,0.0849225891736176,8200
"CAM",8300,0.13795220879014,0.107122401827408,0.140541547323602,8250
"CAM",8350,0.0681693133733855,0.01905095763976,0.11585294958562,8300
"CAM",8400,0.0386834714742499,-0.0106211755882224,0.0886277344861979,8350
"CAM",8450,0.0346986082281202,-0.0422273256609199,0.0811822388898343,8400
"CAM",8500,0.0120848847387172,-0.0167781986783064,0.110185415436329,8450
"CAM",8550,0.0142067744903341,-0.0372863368301624,0.115232944618451,8500
"CAM",8600,-0.0277099995156963,-0.0398853469379156,-0.0193832961958907,8550
"CAM",8650,0.158864559128792,0.038498690175913,0.168805695432805,8600
"CAM",8700,-0.0102385532251945,-0.054517382774645,-0.0063374951916387,8650
"CAM",8750,0.0249972840486636,-0.0146003089217311,0.056490131430242,8700
"CAM",8800,0.00996516357352378,-0.0558910390976921,0.0770340545794581,8750
"CAM",8850,-0.0148169188195916,-0.0387221305652637,0.0870496657966652,8800
"CAM",8900,0.142452985202054,0.0424633910706141,0.242442579333494,8850
"CAM",8950,-0.00241573059534728,-0.014366141571531,0.00615877984851092,8900
"CAM",9000,0.0451551002758447,-0.0200487236238387,0.0674225844347697,8950
"CAM",9050,0.052015367164416,0.00234859360738336,0.0639523533551487,9000
"CAM",9100,0.110209307860475,0.106213952996711,0.114204662724238,9050
"CAM",9150,-0.0174681239847554,-0.0453218235794909,0.0826544259386546,9100
"CAM",9200,-0.0455401914854009,-0.0567251070078016,0.148387544730723,9150
"CAM",9250,-0.0435557462582866,-0.0598402982208381,-0.0104932303239165,9200
"CAM",9300,0.0111109152207865,-0.00265119580603772,0.0635828765398881,9250
"CAM",9350,-0.0362376641804948,-0.0444978882313544,-0.0336853859855779,9300
"CAM",9400,-0.0187166653621584,-0.0300794632275373,-0.00735386749677941,9350
"CAM",9450,0.0476894690918106,-0.00318932973967528,0.0934928987312833,9400
"CAM",9500,-0.0274341327732006,-0.0399938076708212,-0.00837004305371072,9450
"CAM",9550,-0.00562332431018899,-0.0322049759842874,0.0209583273639094,9500
"CAM",9600,-0.0467747874610508,-0.0467747874610508,-0.0467747874610508,9550
"CAM",9650,0.0097434491235176,-0.029263644463792,0.0252646104818998,9600
"CAM",9700,0.0170400349353184,-0.00725226221359805,0.0413323320842348,9650
"CAM",9750,-0.0276473378731048,-0.0507142777646201,0.00841898608190988,9700
"CAM",9800,-0.0246821901162115,-0.0496372015514692,0.000272821319046199,9750
"CAM",9850,-0.0392847123644409,-0.0549231714363177,-0.0236462532925641,9800
"CAM",9900,0.00889743939115972,0.00537527706644089,0.0124196017158786,9850
"CAM",9950,0.073258935903626,0.0336686350690578,0.0740410361547119,9900
"CAM",10000,-0.0704941867011858,-0.0757626763282808,-0.0652256970740909,9950
"CAM",10050,-0.0470486340032601,-0.0673258687542735,-0.0267713992522467,10000
"CAM",10100,0.0147961717101379,0.00710067736346365,0.0224916660568121,10050
"CAM",10150,0.0354762117677741,0.0341716010363905,0.0367808224991577,10100
"CAM",10200,-0.0174119885855914,-0.0380374434182487,0.00321346624706578,10150
"CAM",10250,-0.0698122130908735,-0.0698122130908735,-0.0698122130908735,10200
"CAM",10300,-0.0433098820963656,-0.0624821377701371,-0.024137626422594,10250
"CAM",10350,0.00870894107163919,0.00870894107163919,0.00870894107163919,10300
"CAM",10400,-0.0305718107603783,-0.0597889212058978,-0.00135470031485875,10350
"CAM",10450,-0.0823438708912009,-0.0837735221819299,-0.0809142196004718,10400
"CAM",10500,-0.0314246402828191,-0.0314246402828191,-0.0314246402828191,10450
"CAM",10550,0.0602794698805058,0.0487768827285087,0.0717820570325029,10500
"CAM",10600,0.0236371151206326,0.0128809615308126,0.0343932687104526,10550
"CAM",10650,0.0786670341559294,0.0711778727265352,0.0861561955853235,10600
"CAM",10700,0.0182093289497209,-0.0380087338112311,0.0744273917106729,10650
"CAM",10750,-0.0293095049322657,-0.0293095049322657,-0.0293095049322657,10700
"CAM",10800,-0.0571900114798601,-0.074282328645494,-0.0400976943142263,10750
"CAM",10850,-0.0484747925727349,-0.0575486524038232,-0.0394009327416467,10800
"CAM",10950,-0.0913332496262002,-0.0913332496262002,-0.0913332496262002,10900
"CAM",11000,-0.0836082450322822,-0.0898964412539231,-0.0773200488106412,10950
"CAM",11050,-0.0691102636840224,-0.0691102636840224,-0.0691102636840224,11000
"CAM",11100,-0.0414603158419731,-0.0472924872980004,-0.0356281443859457,11050
"CAM",11200,-0.0652274989479538,-0.0732819682367483,-0.0571730296591593,11150
"CAM",11250,-0.00936149502477907,-0.0365158113373898,0.0177928212878317,11200
"CAM",11300,0.080059620124356,0.00826781659703213,0.15185142365168,11250
"CAM",11350,-0.0209653453809273,-0.0637746029543505,0.0218439121924959,11300
"CAM",11400,0.0534826610014334,-0.0103411003188914,0.117306422321758,11350
"CAM",11450,0.0308072587440766,-0.0294868562672928,0.0911013737554461,11400
"CAM",11500,-0.0453336211388003,-0.0819311691026363,-0.00873607317496439,11450
"CAM",11550,-0.0400363504182729,-0.0400363504182729,-0.0400363504182729,11500
"CAM",11600,0.101802563384001,0.0860207266482943,0.117584400119708,11550
"CAM",11650,0.177553999921046,0.0275128875318172,0.399265760621868,11600
"CAM",11700,-0.030200780994317,-0.0624862876956298,0.0135479596413589,11650
"CAM",11750,-0.0325331698314874,-0.0516799755948725,0.0377179470223031,11700
"CAM",11800,0.144146761305919,0.028017554800989,0.148679335682708,11750
"CAM",11850,0.066442087138384,-0.0200498468304128,0.0853416433765804,11800
"CAM",11900,0.0775993428438927,0.0217793106492117,0.133419375038574,11850
"CAM",11950,0.18181306293709,0.141086150229582,0.222539975644599,11900
"CAM",12000,-0.0426556050290944,-0.0765482028778037,0.0157654616580286,11950
"EAM",0,0.000371765277877134,-0.0739348448169391,0.116538766161611,-50
"EAM",50,0.0348538825471609,-0.00637063143064359,0.135515789215294,0
"EAM",100,-0.0058649923053804,-0.111806265103669,0.0388630646885182,50
"EAM",150,-0.0716751847667503,-0.10541241328847,0.095434948865586,100
"EAM",200,-0.0660101552317231,-0.111018456500233,0.12874908989158,150
"EAM",250,-0.078488281413916,-0.129555977490922,0.150276061638192,200
"EAM",300,-0.0742944589820399,-0.112648753400443,0.0563889843617289,250
"EAM",350,-0.0776775762540801,-0.135052389415931,-0.0398433662244018,300
"EAM",400,-0.0600251399242381,-0.079463057203324,0.0427087544854693,350
"EAM",450,-0.0529449905323256,-0.0943573296014809,0.0314847993492612,400
"EAM",500,-0.0512672353502569,-0.108270620987359,0.074888975162512,450
"EAM",550,-0.0555131982348293,-0.0963473136239127,-0.0223408792095173,500
"EAM",600,-0.0600656299405714,-0.124203028053442,-0.0143469654676451,550
"EAM",650,-0.0892246489738131,-0.13131991034999,-0.0105950887217218,600
"EAM",700,-0.0466422830103269,-0.113188996199723,0.0415856794349628,650
"EAM",750,-0.0370197627271145,-0.110131838453997,0.0887995032031685,700
"EAM",800,-0.0445894038716861,-0.103629402765958,0.0565353201696485,750
"EAM",850,-0.0669631015741107,-0.0911052408851508,0.0732782773863534,800
"EAM",900,-0.0561444109036682,-0.139608942793419,0.0510569097170945,850
"EAM",950,-0.101261170924712,-0.129248010268045,0.0249815216560286,900
"EAM",1000,-0.0642495175895156,-0.115782846327808,0.0391418505697974,950
"EAM",1050,-0.0963784726294452,-0.148595706107496,-0.0298134125238616,1000
"EAM",1100,-0.104159409435654,-0.127766140869906,-0.0774466895554808,1050
"EAM",1150,-0.0967396301218927,-0.118405169631402,-0.0649755272611246,1100
"EAM",1200,-0.0923618233525556,-0.113142778265929,0.0335360458612965,1150
"EAM",1250,-0.0741433042686193,-0.111834500198533,-0.0203291211609816,1200
"EAM",1300,-0.0974345599971046,-0.118110174132599,-0.0217602739591868,1250
"EAM",1350,-0.0934445608632183,-0.114004134579064,0.00336293029941709,1300
"EAM",1400,-0.0675337998012312,-0.114559362529622,0.00186377584753797,1350
"EAM",1450,-0.0908245666219955,-0.109953799315894,-0.0316163127126901,1400
"EAM",1500,-0.0942199380017356,-0.136394772812565,-0.0312192065167244,1450
"EAM",1550,-0.0902433583784046,-0.119614601920748,0.00558931804082752,1500
"EAM",1600,-0.0888797245649514,-0.0983010651273174,0.0062668781630802,1550
"EAM",1650,-0.114735523740426,-0.125160945951003,-0.0651753411459653,1600
"EAM",1700,-0.0886353024777667,-0.134307027832701,-0.00382940870833,1650
"EAM",1750,-0.112714245222533,-0.129026954064579,0.110650205271241,1700
"EAM",1800,-0.119375419469071,-0.125963148117428,-0.0479415580904924,1750
"EAM",1850,-0.0706810860621921,-0.136813335666315,0.0705181588567307,1800
"EAM",1900,-0.0720976157699152,-0.135959200982607,-0.026810662308297,1850
"EAM",1950,-0.0154886660292118,-0.105543190315338,0.0720875428710264,1900
"EAM",2000,-0.105140324143075,-0.1204651835472,-0.0463810723058043,1950
"EAM",2050,-0.0545120259365654,-0.125486806341648,0.0689295332109899,2000
"EAM",2100,0.0436512732494693,-0.0892230537218991,0.0845430116279463,2050
"EAM",2150,-0.00694927366860121,-0.102963814127275,0.02184369508517,2100
"EAM",2200,-0.0660312463531229,-0.0814908258694181,0.0194935081338389,2150
"EAM",2250,0.034427483046901,-0.0648340134255122,0.12332787600757,2200
"EAM",2300,-0.0459246259000096,-0.108338687142267,0.0493697072245202,2250
"EAM",2350,-0.0596988700802191,-0.116416986632132,0.036865189548307,2300
"EAM",2400,-0.0158118183340173,-0.0534928946305111,0.0465099498164871,2350
"EAM",2450,0.0132989197559528,-0.0860017211957489,0.105799572464838,2400
"EAM",2500,-0.00406308542174014,-0.117409170790936,0.139184791967147,2450
"EAM",2550,0.014568648195475,-0.0379969782346264,0.161962736994656,2500
"EAM",2600,-0.0125880271780884,-0.0524464091351761,0.0891497491000281,2550
"EAM",2650,0.00859768256547266,-0.0372030578251533,0.0336744793371155,2600
"EAM",2700,0.0856211107684471,0.0459515149502651,0.284303902316652,2650
"EAM",2750,0.0959262086365772,-0.117124436202034,0.133960912443208,2700
"EAM",2800,-0.0218181543472824,-0.108856390309106,0.0731270579540086,2750
"EAM",2850,0.0176137452124169,-0.0719970460844879,0.137120704950458,2800
"EAM",2900,-0.00399190888684772,-0.0912775025353392,0.142853617026329,2850
"EAM",2950,0.0238939039384403,-0.0747898911124905,0.0876899242405096,2900
"EAM",3000,0.0123464503667728,-0.0585013800567627,0.0890974881125975,2950
"EAM",3050,-0.0854166272179253,-0.119318361352054,0.0242520676144631,3000
"EAM",3100,-0.0359536055015774,-0.0715936434262477,0.0359290671951257,3050
"EAM",3150,0.0731135979002234,-0.0388139029613332,0.132578293111568,3100
"EAM",3200,0.0203105739726429,-0.146094247278337,0.155796913530742,3150
"EAM",3250,-0.0448056610303104,-0.0737320418051508,0.0141193524359882,3200
"EAM",3300,-0.000311566548778619,-0.0537934828484342,0.0576709944227736,3250
"EAM",3350,0.0710318662493249,-0.0835018946368994,0.208355487608409,3300
"EAM",3400,0.0294691414922884,-0.0690344594257863,0.153939456777361,3350
"EAM",3450,-0.0685197779435117,-0.103169536739085,0.0279629375796275,3400
"EAM",3500,-0.0152648944502481,-0.060698477561468,0.00725314784808961,3450
"EAM",3550,0.00737083907832801,-0.0711809681372144,0.0470299803094563,3500
"EAM",3600,0.0145631609376912,-0.109169321421108,0.122825753757016,3550
"EAM",3650,-0.000419436341548549,-0.0684535756214598,0.101212738130603,3600
"EAM",3700,-0.0438878010000777,-0.127242495852788,0.114527433822384,3650
"EAM",3750,0.0167378335414774,-0.0861509586391725,0.0802376014650781,3700
"EAM",3800,-0.0347625800521006,-0.111131804115192,0.0683323769273105,3750
"EAM",3850,-0.00655528577244888,-0.106541752831932,0.169578161518355,3800
"EAM",3900,-0.0462630873853271,-0.126350533846394,0.156814392834527,3850
"EAM",3950,-0.096799317040179,-0.131056414503889,-0.022358974334857,3900
"EAM",4000,0.0175669900585311,-0.0943240995602033,0.113830919053469,3950
"EAM",4050,0.047902007761931,-0.0600778966794825,0.2216419499967,4000
"EAM",4100,0.045776438689125,-0.0528721645922049,0.175686030347926,4050
"EAM",4150,0.0296031171980521,-0.0915294923005527,0.0819006268922167,4100
"EAM",4200,0.0671517737709903,-0.0981548175264469,0.107889239656181,4150
"EAM",4250,0.0690541967621333,-0.0685037169973589,0.125954587186286,4200
"EAM",4300,-0.0371046915214625,-0.110442987987587,0.106078497231098,4250
"EAM",4350,-0.0149709898612439,-0.112358276935752,0.102885710978523,4300
"EAM",4400,-0.0176322658732816,-0.0569435246430555,0.129388055848081,4350
"EAM",4450,0.0365647986153034,-0.00133472308070404,0.110322778607493,4400
"EAM",4500,0.0522187003353796,-0.0146999747042806,0.143753048138955,4450
"EAM",4550,0.0282389634831959,-0.0192110377168946,0.199518834700939,4500
"EAM",4600,-0.0459309936422164,-0.0847484219371008,0.0917905336224646,4550
"EAM",4650,0.0806362741504064,-0.0639001915157068,0.15697857079953,4600
"EAM",4700,0.0760887613334053,-0.0255720429485573,0.289193306964711,4650
"EAM",4750,0.03403746681,-0.0923531946613982,0.160013538156537,4700
"EAM",4800,-0.0248514127201847,-0.100137350777462,0.142842177957064,4750
"EAM",4850,-0.00275575238990458,-0.0384369202654923,0.329149269071762,4800
"EAM",4900,0.0536483288798665,-0.0494842718182087,0.180707800152723,4850
"EAM",4950,-0.0079507291511634,-0.0419757054734263,0.28026291466332,4900
"EAM",5000,0.0240252627684009,-0.0366425405570998,0.131541224990993,4950
"EAM",5050,-0.0443673272072254,-0.070067080574967,0.00265247381679562,5000
"EAM",5100,-0.0689688831112789,-0.110703952088437,0.131799515411421,5050
"EAM",5150,-0.0713616913794611,-0.120556201825778,0.119791661977175,5100
"EAM",5200,-0.00112293368577038,-0.106809753831328,0.108533155586393,5150
"EAM",5250,-0.0177029421826011,-0.0523638101613908,0.177463140869042,5200
"EAM",5300,0.00384364241948698,-0.0674289547998014,0.0907262092125591,5250
"EAM",5350,0.0169067181866693,-0.0493926366884708,0.132179386209813,5300
"EAM",5400,0.016418013193103,-0.0786172669604317,0.0226915654694892,5350
"EAM",5450,0.0751203627484496,-0.0641671256937027,0.156990286391449,5400
"EAM",5500,0.0815880720370692,-0.0282655375544034,0.200648807074894,5450
"EAM",5550,-0.00438049595473589,-0.062181396088222,0.0222466205739626,5500
"EAM",5600,0.0270125371018068,-0.0712202797208135,0.116281421959552,5550
"EAM",5650,-0.0115984574649181,-0.0487211658579503,0.0681259212738983,5600
"EAM",5700,0.0510015165649912,-0.0917651175584724,0.204962399798888,5650
"EAM",5750,0.0696632076134802,0.0107269045897603,0.200808689119021,5700
"EAM",5800,0.0614271554917463,0.00106699818087516,0.129949389269469,5750
"EAM",5850,0.0317465473732616,-0.0798743442619956,0.28353003200745,5800
"EAM",5900,0.010648121991378,-0.0797061654608631,0.407322842337262,5850
"EAM",5950,0.00951813022405118,-0.080029407976666,0.107354175849224,5900
"EAM",6000,-0.00579179994230662,-0.0703104029113262,0.176457436791861,5950
"EAM",6050,0.0631270212143137,-0.0636469042012537,0.143447148098217,6000
"EAM",6100,0.0657137368085103,0.0210802241778847,0.104004577172357,6050
"EAM",6150,0.11383570896121,0.0105556376270639,0.276579277901991,6100
"EAM",6200,0.00797170245825307,-0.116953981694992,0.185475403162054,6150
"EAM",6250,0.0476647483939974,-0.0672038469310437,0.134781211186598,6200
